person;id;user_frame;pre_user_frame;system_frame;pre_system_frame;Polite;Human;Detailed;query;response;preresponse;sarcasm;rephrasing;task;condition
VP2.3A;859;3.3;3.2;3.4;3.3;;;;sieht lecker aus;Rezept;Zutatenliste / Wie findest du die Zutaten?;0;0;1;audio
VP2.3A;860;4;3.3;-1;3.4;;;;Danke;NaN;Rezept;0;0;1;audio
VP2.3A;861;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fŸr dich tun?;;0;0;2;audio
VP2.3A;862;2.1;1;2.2;1;0;1;0;Ich brauche ein Rezept fŸr einen veganen Kuchen;Was sind deine Lieblingszutaten?;Hallo! Was kann ich fŸr dich tun?;0;0;2;audio
VP2.3A;863;2.2;2.1;2.2;2.2;;;;Etwas mit veganer schokolade wŠre gut;Welche Zutaten wŸrdest du niemals benŸtzen?;Was sind deine Lieblingszutaten?;0;0;2;audio
VP2.3A;864;2.2;2.2;3.1;2.2;;;;Marzipan;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Veganer Schoko - Nuss - Kokos - Kuchen"" Wie klingt das fŸr dich?";Welche Zutaten wŸrdest du niemals benŸtzen?;0;0;2;audio
VP2.3A;865;3.1;2.2;3.2;3.1;0;;;das klingt gut;Mšchtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Veganer Schoko - Nuss - Kokos - Kuchen"" Wie klingt das fŸr dich?";0;0;2;audio
VP2.3A;866;3.2;3.1;3.3;3.2;;;;ja gerne;Rezept / Wie findest du die Zutaten?;Mšchtest du die Zutatenliste sehen?;0;0;2;audio
VP2.3A;867;3.3;3.2;3.4;3.3;;;;klingt gut;Rezept;Rezept / Wie findest du die Zutaten?;0;0;2;audio
VP2.3A;868;4;3.3;-1;3.4;;;;danke;NaN;Rezept;0;0;2;audio
VP2.4A;869;1;-1;1;-1;;;;Hey Telefood;Hallo! Was kann ich fŸr dich tun?;;0;0;1;audio
VP2.4A;870;2.1;1;2.1;1;0;2;2;ich suche ein veganes rezept fŸr drei personen, die kochzeit spielt keine rolle;Auf was hast du Lust?;Hallo! Was kann ich fŸr dich tun?;0;0;1;audio
VP2.4A;871;2.1;2.1;2.1;2.1;;;;ich hŠtte lust auf asiatisches essen;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden mšchtest?;Auf was hast du Lust?;0;0;1;audio
VP2.4A;872;2.1;2.1;2.2;2.1;;;;ich habe leider keinen dampfgarer, deswegen wŠre es mir wichtig, dass es in der pfanne, im kochtop oder im backofen zubreitet wird;Welche Zutaten wŸrdest du niemals benŸtzen?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden mšchtest?;0;0;1;audio
VP2.4A;873;2.2;2.1;3.1;2.2;;;;ich mag nicht so gerne zwiebeln, wenns geht ohne zwiebeln;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Gebratene Nudeln mit GemŸse, asiatisch"" Wie klingt das fŸr dich?";Welche Zutaten wŸrdest du niemals benŸtzen?;0;0;1;audio
VP2.4A;874;3.1;2.2;3.2;3.1;0;;;oh ja das klingt sehr gut;Mšchtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Gebratene Nudeln mit GemŸse, asiatisch"" Wie klingt das fŸr dich?";0;0;1;audio
VP2.4A;875;3.2;3.1;3.3;3.2;;;;ja gerne;Zutatenliste / Wie findest du die Zutaten?;Mšchtest du die Zutatenliste sehen?;0;0;1;audio
VP2.4A;876;5;3.2;5;3.3;;;;ich finde die zutaten sehr einfach zu beschaffen, was ich sehr gut finde und Ÿbersichtlich ich wŸrde gerne wissen wie lange ich brauche um dieses gericht zuzubereiten;Dieses Rezept braucht 20 Min.;Zutatenliste / Wie findest du die Zutaten?;0;0;1;audio
VP2.4A;877;5;5;0;5;;;;kannst du mir einen ort nennen oder einen supermarkt nennen wo ich all diese zutaten herbekomme?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Dieses Rezept braucht 20 Min.;0;0;1;audio
VP2.4A;878;5;5;5;0;;;;ok dann eine andere frage, kann man die im rezept genannten mur-err pilze durch andere pilze ersetzen?;Individualisierungen sind mšglich.;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;0;1;audio
VP2.4A;879;5;5;3.4;5;;;;ok passt. Wie bereite ich dieses gericht zu?;Rezept;Individualisierungen sind mšglich.;0;0;1;audio
VP2.4A;880;4;5;-1;3.4;;;;ok passt, danke;NaN;Rezept;0;0;1;audio
VP2.4A;881;1;-1;1;-1;;;;Hey Telefood;Hallo! Was kann ich fŸr dich tun?;;0;0;2;audio
VP2.4A;882;2.1;1;2.2;1;0;1;1;ich suche ein rezept fŸr einen laktosefreien geburtstagskuchen;Was sind deine Lieblingszutaten in Kuchen?;Hallo! Was kann ich fŸr dich tun?;0;0;2;audio
VP2.4A;883;2.2;2.1;3.1;2.2;;;;ich mag gerne edbeeren und schokolade, aber es ist ganz wichtig, dass alles laktosefrei bleibt;"Du hast erwŠhnt, dass du Erdbeeren,Schokolade magst, wie klingt ""Beerentorte von MIK"" fŸr dich?";Was sind deine Lieblingszutaten in Kuchen?;0;0;2;audio
VP2.4A;884;5;2.2;0;3.1;;;;Was ist MIK?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;"Du hast erwŠhnt, dass du Erdbeeren,Schokolade magst, wie klingt ""Beerentorte von MIK"" fŸr dich?";0;0;2;audio
VP2.4A;885;3.1;5;3.4;0;0;;;passt schon, mitlerweile hab ichs verstanden. Kannst du mir das rezept zu Beerentorte von mik schicken?;Rezept;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;0;2;audio
VP2.4A;886;2.2;3.1;3.1;3.4;;;;ok ich sehe gerade, das in dem rezept ganz viele andere beeren miteinbegriffen sind. Ich mag aber echt nur erdbeeren. Kannst du mir ein Rezept schicken, in dem nur erdbeeren und schokolade sind?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Schoko - Erdbeer -Kuchen"" Wie klingt das fŸr dich?";Rezept;0;0;2;audio
VP2.4A;887;3.1;2.2;3.4;3.1;0;;;sehr gut, kannst du mir das rezept fŸr diesen kuchen schicken?;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Schoko - Erdbeer -Kuchen"" Wie klingt das fŸr dich?";0;0;2;audio
VP2.4A;888;4;3.1;-1;3.4;;;;ja passt, das rezept finde ich sehr gut;NaN;Rezept;0;0;2;audio
VP2.4A;889;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fŸr dich tun?;;0;0;2;audio
VP2.4A;890;2.1;1;2.1;1;1;2;2;ich wŸrde gerne ein rezept was ich in maximal 10 minuten kochen kann bekommen und das hat keine einschrŠnkungen. Also es darf sowohl mit fleisch also auch mit laktose, als auch mit gluten sein;Auf was hast du Lust?;Hallo! Was kann ich fŸr dich tun?;0;0;2;audio
VP2.4A;891;2.2;2.1;3.1;2.1;;;;auf etwas scharfes mit kŠse und hŠhnchenfleisch;"Du hast erwŠhnt, dass du HŠhnchen und KŠse magst, wie klingt ""HŠhnchen-KŠse-BŠllchen"" fŸr dich?";Auf was hast du Lust?;0;0;3;audio
VP2.4A;892;3.1;2.2;3.3;3.1;1;;;das klingt gut, kannst du mir dafŸr bitte die zutaten schicken?;Zutatenliste / Wie findest du die Zutaten?;"Du hast erwŠhnt, dass du HŠhnchen und KŠse magst, wie klingt ""HŠhnchen-KŠse-BŠllchen"" fŸr dich?";0;0;3;audio
VP2.4A;893;3.3;3.1;2.2;3.3;;;;ich habe leider keine eier zuhause, kannst du mir ein anderes rezept schicken?;Welche Zutaten wŸrdest du niemals benŸtzen?;Zutatenliste / Wie findest du die Zutaten?;0;0;3;audio
VP2.4A;894;2.2;3.3;3.1;2.2;;;;Zwiebeln;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""†berbackenes Tomaten-HŠhnchen"" Wie klingt das fŸr dich?";Welche Zutaten wŸrdest du niemals benŸtzen?;0;0;3;audio
VP2.4A;895;3.1;2.2;3.3;3.1;0;;;das klingt sehr gut, kannst du mir die zutaten und die bearbeitungszeit des rezeptes schicken?;Zutatenliste, Zubereitung;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""†berbackenes Tomaten-HŠhnchen"" Wie klingt das fŸr dich?";0;0;3;audio
VP2.4A;896;3.3;3.1;3.4;3.3;;;;das passt, danke telefood;rezept;Zutatenliste, Zubereitung;0;0;3;audio
;;;;;;;;;;;rezept;;;;
